heterocephalus_glaber_female_gene,homo_sapiens_gene,orthology_type,perc_id,dn_ds
ANO5,ENSG00000171714,ortholog_one2one,85.4326,
SERINC2,ENSG00000168528,ortholog_one2one,83.0769,
TXLNA,ENSG00000084652,ortholog_one2one,92.8571,
ZSCAN20,ENSG00000121903,ortholog_one2one,84.5638,
GRIK3,ENSG00000163873,ortholog_one2one,99.3471,
GNL2,ENSG00000134697,ortholog_one2one,88.6457,
DNALI1,ENSG00000163879,ortholog_one2one,95.7364,
SNIP1,ENSG00000163877,ortholog_one2one,83.0808,
CCDC179,ENSG00000255359,ortholog_one2one,54.4118,
SVIP,ENSG00000198168,ortholog_one2one,83.1169,
GAS2,ENSG00000148935,ortholog_one2one,96.4856,
U6,ENSG00000252980,ortholog_one2one,67.0,
TRMT11,ENSG00000066651,ortholog_one2one,89.4168,
SDC3,ENSG00000162512,ortholog_one2one,88.914,
S100PBP,ENSG00000116497,ortholog_one2one,70.3431,
UEVLD,ENSG00000151116,ortholog_one2one,88.535,
TSG101,ENSG00000074319,ortholog_one2one,91.2821,
NHSL3,ENSG00000162522,ortholog_one2one,84.1865,
LDHC,ENSG00000166796,ortholog_one2one,80.1205,
U6,ENSG00000252980,ortholog_one2one,67.0,
U6,ENSG00000252980,ortholog_one2one,67.0,
U6,ENSG00000252980,ortholog_one2one,67.0,
PTPN5,ENSG00000110786,ortholog_one2one,90.2655,
HPS5,ENSG00000110756,ortholog_one2one,86.8025,
SAA4,ENSG00000148965,ortholog_one2one,61.5385,
SAAL1,ENSG00000166788,ortholog_one2one,88.8186,
TPH1,ENSG00000129167,ortholog_one2one,93.6937,
KCNC1,ENSG00000129159,ortholog_one2one,99.8291,
FANCF,ENSG00000183161,ortholog_one2one,59.3583,
PIK3C2A,ENSG00000011405,ortholog_one2one,91.3405,
PLEKHA7,ENSG00000166689,ortholog_one2one,90.3226,
NELL1,ENSG00000165973,ortholog_one2one,93.2099,
PTH,ENSG00000152266,ortholog_one2one,71.3043,
ARNTL,ENSG00000133794,ortholog_one2one,99.0415,
USH1C,ENSG00000006611,ortholog_one2one,92.881,
ABCC8,ENSG00000006071,ortholog_one2one,95.2562,
C11orf58,ENSG00000110696,ortholog_one2one,92.3497,
SDR16C5,ENSG00000170786,ortholog_one2one,54.6926,
ARPC5,ENSG00000162704,ortholog_one2one,98.6755,
ACBD6,ENSG00000230124,ortholog_one2one,86.8794,
BPNT2,ENSG00000104331,ortholog_one2one,94.429,
LHX4,ENSG00000121454,ortholog_one2one,98.9744,
FAM110B,ENSG00000169122,ortholog_one2one,95.9459,
QSOX1,ENSG00000116260,ortholog_one2one,76.1713,
RGL1,ENSG00000143344,ortholog_one2one,95.5729,
UBXN2B,ENSG00000215114,ortholog_one2one,93.3535,
SDCBP,ENSG00000137575,ortholog_one2one,95.302,
CYP7A1,ENSG00000167910,ortholog_one2one,85.7143,
APOBEC4,ENSG00000173627,ortholog_one2one,70.8447,
COLGALT2,ENSG00000198756,ortholog_one2one,93.4505,
NSMAF,ENSG00000035681,ortholog_one2one,91.7121,
TOX,ENSG00000198846,ortholog_one2one,96.9582,
CEP350,ENSG00000135837,ortholog_one2one,84.5043,
CA8,ENSG00000178538,ortholog_one2one,99.3103,
RAB2A,ENSG00000104388,ortholog_one2one,100.0,
CLVS1,ENSG00000177182,ortholog_one2one,98.3051,
ASPH,ENSG00000198363,ortholog_one2one,85.6201,
TRMT1L,ENSG00000121486,ortholog_one2one,92.3602,
SWT1,ENSG00000116668,ortholog_one2one,72.8889,
NKAIN3,ENSG00000185942,ortholog_one2one,97.2477,
LAMC1,ENSG00000135862,ortholog_one2one,93.1635,
TTPA,ENSG00000105974,ortholog_one2one,66.2921,
YTHDF3,ENSG00000185728,ortholog_one2one,99.3162,
ARMC1,ENSG00000104442,ortholog_one2one,97.1631,
RGS16,ENSG00000143333,ortholog_one2one,84.6535,
BRINP2,ENSG00000198797,ortholog_one2one,96.0409,
LAMC2,ENSG00000058085,ortholog_one2one,83.9061,
PDE7A,ENSG00000205268,ortholog_one2one,98.1328,
NMNAT2,ENSG00000157064,ortholog_one2one,98.3713,
SMG7,ENSG00000116698,ortholog_one2one,96.7987,
DNAJC5B,ENSG00000147570,ortholog_one2one,84.9246,
BHLHE22,ENSG00000180828,ortholog_one2one,91.6011,
NCF2,ENSG00000116701,ortholog_one2one,88.2129,
IVNS1ABP,ENSG00000116679,ortholog_one2one,97.5078,
SEC16B,ENSG00000120341,ortholog_one2one,72.6415,
U6,ENSG00000252980,ortholog_one2one,67.0,
RASAL2,ENSG00000075391,ortholog_one2one,86.875,
TEX35,ENSG00000240021,ortholog_one2one,61.8026,
STX6,ENSG00000135823,ortholog_one2one,89.8039,
PTP4A3,ENSG00000184489,ortholog_one2one,78.6127,
KIAA1614,ENSG00000135835,ortholog_one2one,61.6807,
C8orf90,ENSG00000226490,ortholog_one2one,61.9792,
NDRG1,ENSG00000104419,ortholog_one2one,91.6244,
KCNK9,ENSG00000169427,ortholog_one2one,83.4225,
TRAPPC9,ENSG00000167632,ortholog_one2one,92.1603,
ANGPTL1,ENSG00000116194,ortholog_one2one,94.0937,
FAM20B,ENSG00000116199,ortholog_one2one,98.2885,
TOR3A,ENSG00000179913,ortholog_one2one,64.2473,
ABL2,ENSG00000143322,ortholog_one2one,92.0474,
PAPPA2,ENSG00000116183,ortholog_one2one,81.2954,
ASTN1,ENSG00000152092,ortholog_one2one,97.4498,
XPR1,ENSG00000143324,ortholog_one2one,98.1322,
PTK2,ENSG00000169398,ortholog_one2one,94.7993,
HMCN1,ENSG00000143341,ortholog_one2one,88.9264,
HHLA1,ENSG00000132297,ortholog_one2one,51.4124,
CCN4,ENSG00000104415,ortholog_one2one,80.9264,
JRK,ENSG00000234616,ortholog_one2one,75.7042,
PSCA,ENSG00000167653,ortholog_one2one,66.6667,
THEM6,ENSG00000130193,ortholog_one2one,79.8077,
PRG4,ENSG00000116690,ortholog_one2one,72.8633,
SLURP1,ENSG00000126233,ortholog_one2one,66.9903,
ARC,ENSG00000198576,ortholog_one2one,95.9596,
TG,ENSG00000042832,ortholog_one2one,75.9393,
TPR,ENSG00000047410,ortholog_one2one,96.4875,
SLA,ENSG00000155926,ortholog_one2one,89.1304,
LYPD2,ENSG00000197353,ortholog_one2one,64.8,
RGS8,ENSG00000135824,ortholog_one2one,95.5556,
PDC,ENSG00000116703,ortholog_one2one,89.0244,
PTGS2,ENSG00000073756,ortholog_one2one,87.0861,
DHX9,ENSG00000135829,ortholog_one2one,91.6535,
CACNA1E,ENSG00000198216,ortholog_one2one,95.5469,
UCP1,ENSG00000109424,ortholog_one2one,80.7818,
LRAT,ENSG00000121207,ortholog_one2one,65.6522,
RHCG,ENSG00000140519,ortholog_one2one,79.5407,
CLGN,ENSG00000153132,ortholog_one2one,81.8033,
SOAT1,ENSG00000057252,ortholog_one2one,82.9091,
SCOC,ENSG00000153130,ortholog_one2one,59.7561,
ELMOD2,ENSG00000179387,ortholog_one2one,92.1502,
CFAP161,ENSG00000156206,ortholog_one2one,53.8206,
NPHS2,ENSG00000116218,ortholog_one2one,87.4674,
HAPLN3,ENSG00000140511,ortholog_one2one,67.5,
TDRD5,ENSG00000162782,ortholog_one2one,78.2609,
FGG,ENSG00000171557,ortholog_one2one,85.872,
DOCK10,ENSG00000135905,ortholog_one2one,93.0467,
MAML3,ENSG00000196782,ortholog_one2one,92.2671,
NMB,ENSG00000197696,ortholog_one2one,65.2893,
IL15,ENSG00000164136,ortholog_one2one,81.4815,
WDR73,ENSG00000177082,ortholog_one2one,75.6614,
POU4F2,ENSG00000151615,ortholog_one2one,96.8215,
MR1,ENSG00000153029,ortholog_one2one,79.4721,
MGST2,ENSG00000085871,ortholog_one2one,83.6735,
IER5,ENSG00000162783,ortholog_one2one,73.3945,
PRMT10,ENSG00000164169,ortholog_one2one,89.7041,
NOCT,ENSG00000151014,ortholog_one2one,91.8793,
GAB1,ENSG00000109458,ortholog_one2one,95.1009,
SETD7,ENSG00000145391,ortholog_one2one,89.6175,
U6,ENSG00000252980,ortholog_one2one,67.0,
U6,ENSG00000252980,ortholog_one2one,67.0,
RAB33B,ENSG00000172007,ortholog_one2one,91.2664,
TM4SF20,ENSG00000168955,ortholog_one2one,73.3624,
U6,ENSG00000252980,ortholog_one2one,67.0,
CCL20,ENSG00000115009,ortholog_one2one,73.9583,
ZNF827,ENSG00000151612,ortholog_one2one,95.9297,
U6,ENSG00000252980,ortholog_one2one,67.0,
SLITRK1,ENSG00000178235,ortholog_one2one,98.8506,
SLITRK6,ENSG00000184564,ortholog_one2one,92.0333,
OTUD4,ENSG00000164164,ortholog_one2one,90.1257,
NYAP2,ENSG00000144460,ortholog_one2one,72.7399,
GPC5,ENSG00000179399,ortholog_one2one,82.8671,
DAW1,ENSG00000123977,ortholog_one2one,91.3253,
ABCE1,ENSG00000164163,ortholog_one2one,99.8331,
RNF228,ENSG00000288658,ortholog_one2one,72.7536,
HHIP,ENSG00000164161,ortholog_one2one,94.8571,
PRSS56,ENSG00000237412,ortholog_one2one,78.4411,
NAA15,ENSG00000164134,ortholog_one2one,98.7298,
U6,ENSG00000252980,ortholog_one2one,67.0,
U6,ENSG00000252980,ortholog_one2one,67.0,
AGFG1,ENSG00000173744,ortholog_one2one,96.6192,
MIR20A,ENSG00000283762,ortholog_one2one,100.0,
MIR19A,ENSG00000284204,ortholog_one2one,100.0,
MIR18A,ENSG00000283815,ortholog_one2one,100.0,
MIR17,ENSG00000284536,ortholog_one2one,100.0,
CHRND,ENSG00000135902,ortholog_one2one,88.588,
INPP4B,ENSG00000109452,ortholog_one2one,90.5844,
CHRNG,ENSG00000196811,ortholog_one2one,89.1683,
ECEL1,ENSG00000171551,ortholog_one2one,93.0323,
NGEF,ENSG00000066248,ortholog_one2one,88.0282,
PAX3,ENSG00000135903,ortholog_one2one,98.9669,
HIVEP3,ENSG00000127124,ortholog_one2one,87.6143,
USPL1,ENSG00000132952,ortholog_one2one,73.4432,
EDN2,ENSG00000127129,ortholog_one2one,65.1685,
FOXO6,ENSG00000204060,ortholog_one2one,95.935,
ALOX5AP,ENSG00000132965,ortholog_one2one,95.6522,
SCMH1,ENSG00000010803,ortholog_one2one,93.2836,
MMAA,ENSG00000151611,ortholog_one2one,90.1914,
MEDAG,ENSG00000102802,ortholog_one2one,90.429,
ZNF330,ENSG00000109445,ortholog_one2one,95.9375,
C1orf216,ENSG00000142686,ortholog_one2one,85.5895,
SLC19A3,ENSG00000135917,ortholog_one2one,77.2177,
TEX26,ENSG00000175664,ortholog_one2one,72.6644,
KCNE4,ENSG00000152049,ortholog_one2one,89.4118,
SGPP2,ENSG00000163082,ortholog_one2one,81.4536,
RNF19B,ENSG00000116514,ortholog_one2one,95.7592,
SLC7A11,ENSG00000151012,ortholog_one2one,91.6168,
FARSB,ENSG00000116120,ortholog_one2one,88.455,
CRTC3,ENSG00000140577,ortholog_one2one,69.6284,
IRS1,ENSG00000169047,ortholog_one2one,91.7069,
TINAGL1,ENSG00000142910,ortholog_one2one,86.0814,
RNF150,ENSG00000170153,ortholog_one2one,87.4429,
CEMIP,ENSG00000103888,ortholog_one2one,86.4805,
RHBDD1,ENSG00000144468,ortholog_one2one,86.0317,
RFC3,ENSG00000133119,ortholog_one2one,98.3146,
ZAR1L,ENSG00000189167,ortholog_one2one,74.1433,
COL4A4,ENSG00000081052,ortholog_one2one,80.4734,
SOX6,ENSG00000110693,ortholog_one2one,97.2222,
BRCA2,ENSG00000139618,ortholog_one2one,68.7829,
MACF1,ENSG00000127603,ortholog_one2one,82.131,
TRIM2,ENSG00000109654,ortholog_one2one,97.9248,
COL4A3,ENSG00000169031,ortholog_one2one,81.2575,
N4BP2L1,ENSG00000139597,ortholog_one2one,73.251,
GIGYF2,ENSG00000204120,ortholog_one2one,95.843,
PDS5B,ENSG00000083642,ortholog_one2one,98.6869,
MRPS11,ENSG00000181991,ortholog_one2one,75.2577,
TMEM131L,ENSG00000121210,ortholog_one2one,83.4161,
MRPL46,ENSG00000259494,ortholog_one2one,81.0036,
KCNJ13,ENSG00000115474,ortholog_one2one,96.1111,
GALNT18,ENSG00000110328,ortholog_one2one,98.3526,
C15orf40,ENSG00000169609,ortholog_one2one,83.0065,
CUL3,ENSG00000036257,ortholog_one2one,99.7396,
RNF175,ENSG00000145428,ortholog_one2one,83.2317,
HSPH1,ENSG00000120694,ortholog_one2one,95.9207,
SLC6A5,ENSG00000165970,ortholog_one2one,92.3463,
KCNJ11,ENSG00000187486,ortholog_one2one,60.5128,
BSDC1,ENSG00000160058,ortholog_one2one,90.4651,
SFRP2,ENSG00000145423,ortholog_one2one,98.6441,
TSSK3,ENSG00000162526,ortholog_one2one,92.1642,
FSD2,ENSG00000186628,ortholog_one2one,81.7089,
RIMS3,ENSG00000117016,ortholog_one2one,95.4545,
ZNF684,ENSG00000117010,ortholog_one2one,66.9312,
PSMB2,ENSG00000126067,ortholog_one2one,99.005,
SNX13,ENSG00000071189,ortholog_one2one,97.0742,
ZMYM1,ENSG00000197056,ortholog_one2one,75.3065,
PID1,ENSG00000153823,ortholog_one2one,94.0092,
FURIN,ENSG00000140564,ortholog_one2one,85.7683,
ETV1,ENSG00000006468,ortholog_one2one,96.8553,
GJA4,ENSG00000187513,ortholog_one2one,86.7868,
INSC,ENSG00000188487,ortholog_one2one,95.1128,
GJB3,ENSG00000188910,ortholog_one2one,60.7407,
TMEM196,ENSG00000173452,ortholog_one2one,99.4413,
NBEA,ENSG00000172915,ortholog_one2one,97.3037,
SCG2,ENSG00000171951,ortholog_one2one,85.0891,
BZW2,ENSG00000136261,ortholog_one2one,99.7613,
AP1S3,ENSG00000152056,ortholog_one2one,92.8571,
GJB5,ENSG00000189280,ortholog_one2one,67.033,
NAV2,ENSG00000166833,ortholog_one2one,79.6212,
ANKMY2,ENSG00000106524,ortholog_one2one,90.2494,
KPNA6,ENSG00000025800,ortholog_one2one,98.8806,
HDDC3,ENSG00000184508,ortholog_one2one,78.771,
UNC45A,ENSG00000140553,ortholog_one2one,79.767,
MAB21L1,ENSG00000180660,ortholog_one2one,100.0,
KL,ENSG00000133116,ortholog_one2one,86.166,
U6,ENSG00000252980,ortholog_one2one,67.0,
MARCKSL1,ENSG00000175130,ortholog_one2one,95.8974,
SERPINE2,ENSG00000135919,ortholog_one2one,92.4433,
U6,ENSG00000252980,ortholog_one2one,67.0,
U6,ENSG00000252980,ortholog_one2one,67.0,
RCCD1,ENSG00000166965,ortholog_one2one,72.8723,
U6,ENSG00000252980,ortholog_one2one,67.0,
DCLK1,ENSG00000133083,ortholog_one2one,99.3243,
LCK,ENSG00000182866,ortholog_one2one,97.2495,
PRC1,ENSG00000198901,ortholog_one2one,90.8064,
ELF2,ENSG00000109381,ortholog_one2one,83.3052,
EPHA4,ENSG00000116106,ortholog_one2one,98.8844,
FAM167B,ENSG00000183615,ortholog_one2one,90.1841,
DCDC2B,ENSG00000222046,ortholog_one2one,73.9255,
B3GNT7,ENSG00000156966,ortholog_one2one,85.7855,
CIB1,ENSG00000185043,ortholog_one2one,83.2461,
TMEM234,ENSG00000160055,ortholog_one2one,90.0,
SOHLH2,ENSG00000120669,ortholog_one2one,71.7647,
DMRTA1,ENSG00000176399,ortholog_one2one,73.6111,
SEMA4B,ENSG00000185033,ortholog_one2one,76.3441,
STARD13,ENSG00000133121,ortholog_one2one,91.0153,
MLLT3,ENSG00000171843,ortholog_one2one,97.3592,
TRIP12,ENSG00000153827,ortholog_one2one,98.3551,
SH3GL2,ENSG00000107295,ortholog_one2one,94.3182,
IDH2,ENSG00000182054,ortholog_one2one,63.9381,
FBXO36,ENSG00000153832,ortholog_one2one,81.383,
CCDC169,ENSG00000242715,ortholog_one2one,71.9626,
SLC16A14,ENSG00000165449,ortholog_one2one,81.5324,
CNTLN,ENSG00000044459,ortholog_one2one,81.5078,
CCNA1,ENSG00000133101,ortholog_one2one,83.1354,
TRPC4,ENSG00000133107,ortholog_one2one,98.1576,
PDE6D,ENSG00000156973,ortholog_one2one,91.3333,
BNC2,ENSG00000173068,ortholog_one2one,95.7234,
ARPIN,ENSG00000242498,ortholog_one2one,85.3982,
AP3S2,ENSG00000157823,ortholog_one2one,78.7565,
COPS7B,ENSG00000144524,ortholog_one2one,99.2424,
EFTUD1,ENSG00000140598,ortholog_one2one,91.3393,
NPPC,ENSG00000163273,ortholog_one2one,92.8571,
SLC24A2,ENSG00000155886,ortholog_one2one,90.1664,
DIS3L2,ENSG00000144535,ortholog_one2one,85.8757,
BLM,ENSG00000197299,ortholog_one2one,57.7982,
POSTN,ENSG00000133110,ortholog_one2one,89.7129,
ACER2,ENSG00000177076,ortholog_one2one,73.8182,
SP100,ENSG00000067066,ortholog_one2one,54.0113,
RPS6,ENSG00000137154,ortholog_one2one,100.0,
ISG20,ENSG00000172183,ortholog_one2one,83.4254,
DENND4C,ENSG00000137145,ortholog_one2one,88.3044,
PLIN2,ENSG00000147872,ortholog_one2one,68.4211,
HAUS6,ENSG00000147874,ortholog_one2one,74.6597,
ARMC9,ENSG00000135931,ortholog_one2one,76.8949,
RRAGA,ENSG00000155876,ortholog_one2one,100.0,
SAXO1,ENSG00000155875,ortholog_one2one,79.1139,
TMC3,ENSG00000188869,ortholog_one2one,76.0,
FREM2,ENSG00000150893,ortholog_one2one,90.8173,
STOML3,ENSG00000133115,ortholog_one2one,89.6907,
PROSER1,ENSG00000120685,ortholog_one2one,89.089,
NHLRC3,ENSG00000188811,ortholog_one2one,89.3372,
LHFP,ENSG00000183722,ortholog_one2one,97.0,
GPR55,ENSG00000135898,ortholog_one2one,79.3103,
GNE,ENSG00000159921,ortholog_one2one,99.169,
SERTM1,ENSG00000180440,ortholog_one2one,96.2617,
SPATA3,ENSG00000173699,ortholog_one2one,52.6042,
RFXAP,ENSG00000133111,ortholog_one2one,56.6176,
C2orf72,ENSG00000204128,ortholog_one2one,69.4915,
CAB39,ENSG00000135932,ortholog_one2one,100.0,
NTRK3,ENSG00000140538,ortholog_one2one,88.677,
FAM124B,ENSG00000124019,ortholog_one2one,67.9121,
ALG5,ENSG00000120697,ortholog_one2one,92.9012,
GLIPR2,ENSG00000122694,ortholog_one2one,92.8571,
PSMD1,ENSG00000173692,ortholog_one2one,98.426,
HTR2B,ENSG00000135914,ortholog_one2one,90.4366,
CCDC171,ENSG00000164989,ortholog_one2one,88.537,
EXOSC8,ENSG00000120699,ortholog_one2one,95.2899,
ITM2C,ENSG00000135916,ortholog_one2one,92.1348,
SUPT20H,ENSG00000102710,ortholog_one2one,84.4673,
RPS17,ENSG00000182774,ortholog_one2one,99.2593,
ANPEP,ENSG00000166825,ortholog_one2one,77.5595,
CALCB,ENSG00000175868,ortholog_one2one,81.1024,
CALCA,ENSG00000110680,ortholog_one2one,81.5603,
CSRP3,ENSG00000129170,ortholog_one2one,96.9072,
ZDHHC13,ENSG00000177054,ortholog_one2one,91.4791,
E2F8,ENSG00000129173,ortholog_one2one,85.6978,
PDE3B,ENSG00000152270,ortholog_one2one,84.8022,
RECK,ENSG00000122707,ortholog_one2one,95.4686,
U6,ENSG00000252980,ortholog_one2one,67.0,
SNORD20,ENSG00000207280,ortholog_one2one,93.75,
LYNX1,ENSG00000180155,ortholog_one2one,84.4828,
SNORD82,ENSG00000202400,ortholog_one2one,84.2857,
U6,ENSG00000252980,ortholog_one2one,67.0,
LY6D,ENSG00000167656,ortholog_one2one,58.5938,
U6,ENSG00000252980,ortholog_one2one,67.0,
EFHD1,ENSG00000115468,ortholog_one2one,58.5774,
COPB1,ENSG00000129083,ortholog_one2one,99.1605,
U6,ENSG00000252980,ortholog_one2one,67.0,
ADGRB1,ENSG00000181790,ortholog_one2one,93.4975,
U6,ENSG00000252980,ortholog_one2one,67.0,
U6,ENSG00000252980,ortholog_one2one,67.0,
U6,ENSG00000252980,ortholog_one2one,67.0,
U6,ENSG00000252980,ortholog_one2one,67.0,
U6,ENSG00000252980,ortholog_one2one,67.0,
SPON1,ENSG00000262655,ortholog_one2one,96.1586,
SLC45A4,ENSG00000022567,ortholog_one2one,84.6535,
DBX1,ENSG00000109851,ortholog_one2one,86.8805,
TEAD1,ENSG00000187079,ortholog_one2one,99.2958,
KCNQ3,ENSG00000184156,ortholog_one2one,93.578,
DENND3,ENSG00000105339,ortholog_one2one,80.2034,
TM6SF1,ENSG00000136404,ortholog_one2one,72.1622,
KIF7,ENSG00000166813,ortholog_one2one,84.7357,
ST3GAL1,ENSG00000008513,ortholog_one2one,87.3529,
FAM135B,ENSG00000147724,ortholog_one2one,83.4993,
TICRR,ENSG00000140534,ortholog_one2one,70.7853,
DNAAF11,ENSG00000129295,ortholog_one2one,81.5451,
TMEM71,ENSG00000165071,ortholog_one2one,61.3559,
RASSF10,ENSG00000189431,ortholog_one2one,85.4043,
RLBP1,ENSG00000140522,ortholog_one2one,82.3344,
MCTP2,ENSG00000140563,ortholog_one2one,90.8884,
GPR20,ENSG00000204882,ortholog_one2one,82.6816,
ABHD2,ENSG00000140526,ortholog_one2one,91.2941,
Metazoa_SRP,ENSG00000240347,ortholog_one2one,68.4931,
SERGEF,ENSG00000129158,ortholog_one2one,81.0044,
U6,ENSG00000252980,ortholog_one2one,67.0,
U6,ENSG00000252980,ortholog_one2one,67.0,
ATP6V1C1,ENSG00000155097,ortholog_one2one,97.9058,
ANGPT1,ENSG00000154188,ortholog_one2one,86.5462,
CCN3,ENSG00000185345,ortholog_one2one,51.3979,
SLC25A32,ENSG00000164933,ortholog_one2one,89.2064,
DCAF13,ENSG00000164934,ortholog_one2one,92.809,
MAL2,ENSG00000147676,ortholog_one2one,89.2045,
RIMS2,ENSG00000176406,ortholog_one2one,89.7946,
U6,ENSG00000252980,ortholog_one2one,67.0,
U6,ENSG00000252980,ortholog_one2one,67.0,
FZD6,ENSG00000164930,ortholog_one2one,82.153,
TNFRSF11B,ENSG00000164761,ortholog_one2one,86.5337,
ZFPM2,ENSG00000169946,ortholog_one2one,88.1842,
DCSTAMP,ENSG00000164935,ortholog_one2one,72.766,
COLEC10,ENSG00000184374,ortholog_one2one,89.5307,
ENPP2,ENSG00000136960,ortholog_one2one,90.8459,
TAF2,ENSG00000064313,ortholog_one2one,94.6622,
DSCC1,ENSG00000136982,ortholog_one2one,82.6972,
DPYS,ENSG00000147647,ortholog_one2one,84.3931,
LRP12,ENSG00000147650,ortholog_one2one,83.0035,
OXR1,ENSG00000164830,ortholog_one2one,73.0813,
ABRA,ENSG00000174429,ortholog_one2one,66.1417,
DEPTOR,ENSG00000155792,ortholog_one2one,71.8826,
COL14A1,ENSG00000187955,ortholog_one2one,81.2361,
EMC2,ENSG00000104412,ortholog_one2one,97.6431,
FAM160B1,ENSG00000151553,ortholog_one2one,94.3791,
RSPO2,ENSG00000147655,ortholog_one2one,86.8313,
PNLIPRP1,ENSG00000187021,ortholog_one2one,69.1649,
ODF1,ENSG00000155087,ortholog_one2one,85.6,
MRPL13,ENSG00000172172,ortholog_one2one,87.6404,
MTBP,ENSG00000172167,ortholog_one2one,77.8761,
TRUB1,ENSG00000165832,ortholog_one2one,86.533,
NHLRC2,ENSG00000196865,ortholog_one2one,89.9449,
KLF10,ENSG00000155090,ortholog_one2one,74.375,
DCLRE1A,ENSG00000198924,ortholog_one2one,72.3077,
PLEKHS1,ENSG00000148735,ortholog_one2one,62.3932,
CASP7,ENSG00000165806,ortholog_one2one,85.1485,
NRAP,ENSG00000197893,ortholog_one2one,89.8266,
HABP2,ENSG00000148702,ortholog_one2one,78.9286,
TDRD1,ENSG00000095627,ortholog_one2one,74.4068,
U6,ENSG00000252980,ortholog_one2one,67.0,
CCDC186,ENSG00000165813,ortholog_one2one,92.3163,
ABLIM1,ENSG00000099204,ortholog_one2one,93.0591,
ATP6V0D2,ENSG00000147614,ortholog_one2one,92.8571,
CA13,ENSG00000185015,ortholog_one2one,90.0763,
PEX2,ENSG00000164751,ortholog_one2one,89.5082,
SLC7A13,ENSG00000164893,ortholog_one2one,69.5745,
VTI1A,ENSG00000151532,ortholog_one2one,87.5576,
RMDN1,ENSG00000176623,ortholog_one2one,86.6242,
ZDHHC6,ENSG00000023041,ortholog_one2one,93.4625,
HEY1,ENSG00000164683,ortholog_one2one,96.7105,
ACSL5,ENSG00000197142,ortholog_one2one,81.9912,
ZC2HC1A,ENSG00000104427,ortholog_one2one,89.8462,
IL7,ENSG00000104432,ortholog_one2one,55.3672,
LRRCC1,ENSG00000133739,ortholog_one2one,81.4922,
CNGB3,ENSG00000170289,ortholog_one2one,65.2658,
TECTB,ENSG00000119913,ortholog_one2one,94.5289,
ZBTB10,ENSG00000205189,ortholog_one2one,88.9782,
FABP12,ENSG00000197416,ortholog_one2one,80.0,
PDZD8,ENSG00000165650,ortholog_one2one,91.6811,
SLC18A2,ENSG00000165646,ortholog_one2one,93.1907,
CA1,ENSG00000133742,ortholog_one2one,83.5249,
AFAP1L2,ENSG00000169129,ortholog_one2one,84.1076,
CA3,ENSG00000164879,ortholog_one2one,87.6923,
CA2,ENSG00000104267,ortholog_one2one,78.4615,
PSKH2,ENSG00000147613,ortholog_one2one,76.3636,
ZNF704,ENSG00000164684,ortholog_one2one,93.2039,
PAG1,ENSG00000076641,ortholog_one2one,85.4167,
SLC10A5,ENSG00000253598,ortholog_one2one,77.8539,
ZFAND1,ENSG00000104231,ortholog_one2one,79.8507,
CHMP4C,ENSG00000164695,ortholog_one2one,82.8326,
SNX16,ENSG00000104497,ortholog_one2one,91.5698,
SOSTDC1,ENSG00000171243,ortholog_one2one,97.0874,
CCDC28B,ENSG00000160050,ortholog_one2one,84.5,
CRPPA,ENSG00000214960,ortholog_one2one,76.2749,
ZC3H12A,ENSG00000163874,ortholog_one2one,83.8063,
NDUFS5,ENSG00000168653,ortholog_one2one,74.5283,
FABP5,ENSG00000164687,ortholog_one2one,86.6667,
PMP2,ENSG00000147588,ortholog_one2one,84.8485,
FABP9,ENSG00000205186,ortholog_one2one,75.0,
FABP4,ENSG00000170323,ortholog_one2one,81.0606,
PABPC4,ENSG00000090621,ortholog_one2one,99.5455,
FABP3,ENSG00000121769,ortholog_one2one,89.4737,
NKAIN1,ENSG00000084628,ortholog_one2one,99.5169,
NT5C1A,ENSG00000116981,ortholog_one2one,94.5652,
HPCAL4,ENSG00000116983,ortholog_one2one,100.0,
U6,ENSG00000252980,ortholog_one2one,67.0,
PPIE,ENSG00000084072,ortholog_one2one,95.0166,
U6,ENSG00000252980,ortholog_one2one,67.0,
U6,ENSG00000252980,ortholog_one2one,67.0,
U6,ENSG00000252980,ortholog_one2one,67.0,
U6,ENSG00000252980,ortholog_one2one,67.0,
EXO5,ENSG00000164002,ortholog_one2one,85.5228,
ZMYM6NB,ENSG00000243749,ortholog_one2one,72.0779,
CSF3R,ENSG00000119535,ortholog_one2one,70.4545,
OSCP1,ENSG00000116885,ortholog_one2one,91.5567,
LSM10,ENSG00000181817,ortholog_one2one,92.6829,
KCNQ4,ENSG00000117013,ortholog_one2one,96.5468,
COL9A2,ENSG00000049089,ortholog_one2one,86.0668,
ZMPSTE24,ENSG00000084073,ortholog_one2one,94.7368,
TMCO2,ENSG00000188800,ortholog_one2one,68.6813,
UTP11L,ENSG00000183520,ortholog_one2one,95.2569,
FHL3,ENSG00000183386,ortholog_one2one,96.0714,
SF3A3,ENSG00000183431,ortholog_one2one,99.6008,
INPP5B,ENSG00000204084,ortholog_one2one,89.1566,
MTF1,ENSG00000188786,ortholog_one2one,83.3997,
EPHA10,ENSG00000183317,ortholog_one2one,93.254,
CITED4,ENSG00000179862,ortholog_one2one,82.6087,
STK40,ENSG00000196182,ortholog_one2one,98.3908,
THRAP3,ENSG00000054118,ortholog_one2one,94.555,
