homo_sapiens_gene,heterocephalus_glaber_female_gene,orthology_type,perc_id,dn_ds
CIMAP1B,ENSHGLG00000037254,ortholog_one2one,48.0392,
PLA2G4D,ENSHGLG00000047735,ortholog_one2one,74.7858,
SLC7A8,ENSHGLG00000011086,ortholog_one2one,76.7913,
TFAP2C,ENSHGLG00000006368,ortholog_one2one,85.3211,
OR2V1,ENSHGLG00000032649,ortholog_one2one,83.1746,
PLA2G4E,ENSHGLG00000013792,ortholog_one2one,77.2358,
DNAH5,ENSHGLG00000004104,ortholog_one2one,90.678,
CTNNBL1,ENSHGLG00000016384,ortholog_one2one,91.2727,
UFD1,ENSHGLG00000014850,ortholog_one2one,99.6743,
LACTB,ENSHGLG00000049143,ortholog_one2one,81.8505,
LENG8,ENSHGLG00000045294,ortholog_one2one,86.8852,
PRR36,ENSHGLG00000005714,ortholog_one2one,65.7674,
MSH5-SAPCD1,ENSHGLG00000012630,ortholog_one2one,87.7214,
CTXN1,ENSHGLG00000042384,ortholog_one2one,100.0,
MEX3B,ENSHGLG00000035565,ortholog_one2one,42.2857,
CD209,ENSHGLG00000017766,ortholog_one2one,62.6374,
CHAC1,ENSHGLG00000015660,ortholog_one2one,89.1892,
LENG1,ENSHGLG00000008664,ortholog_one2one,80.083,
LAIR1,ENSHGLG00000046031,ortholog_one2one,48.0565,
CARTPT,ENSHGLG00000042018,ortholog_one2one,93.0435,
CLYBL,ENSHGLG00000051022,ortholog_one2one,88.2006,
CFAP70,ENSHGLG00000013200,ortholog_one2one,83.7189,
RNU6-850P,ENSHGLG00000041696,ortholog_one2one,71.9626,
VWA7,ENSHGLG00000012234,ortholog_one2one,79.3633,
RETREG1,ENSHGLG00000033002,ortholog_one2one,85.3521,
SLC15A5,ENSHGLG00000018627,ortholog_one2one,77.9541,
GPX2,ENSHGLG00000042514,ortholog_one2one,95.2632,
CLEC6A,ENSHGLG00000001945,ortholog_one2one,67.0588,
GPR135,ENSHGLG00000017696,ortholog_one2one,82.0513,
FAM161B,ENSHGLG00000007604,ortholog_one2one,75.5132,
PRPH2,ENSHGLG00000017528,ortholog_one2one,85.5491,
TBCC,ENSHGLG00000033967,ortholog_one2one,75.6522,
SLC35D3,ENSHGLG00000000195,ortholog_one2one,91.4489,
GPR15LG,ENSHGLG00000050798,ortholog_one2one,60.0,
LRIT2,ENSHGLG00000012056,ortholog_one2one,68.3694,
VSX2,ENSHGLG00000010609,ortholog_one2one,91.3158,
CAPN11,ENSHGLG00000034302,ortholog_one2one,63.9594,
RGR,ENSHGLG00000010499,ortholog_one2one,78.6207,
WDR55,ENSHGLG00000008338,ortholog_one2one,91.3613,
CFL2,ENSHGLG00000001467,ortholog_one2one,100.0,
FAM98B,ENSHGLG00000034339,ortholog_one2one,92.0673,
NECAB3,ENSHGLG00000009659,ortholog_one2one,79.8283,
WDFY2,ENSHGLG00000002396,ortholog_one2one,86.7257,
SPMIP11,ENSHGLG00000007195,ortholog_one2one,51.3812,
MUC20,ENSHGLG00000025225,ortholog_one2one,28.3641,
REDIC1,ENSHGLG00000033676,ortholog_one2one,62.3077,
GPR151,ENSHGLG00000048892,ortholog_one2one,82.4645,
MUC4,ENSHGLG00000047329,ortholog_one2one,44.8076,
SLC25A17,ENSHGLG00000013720,ortholog_one2one,94.8052,
SNORD52,ENSHGLG00000022417,ortholog_one2one,92.5373,
OTOP1,ENSHGLG00000014488,ortholog_one2one,74.4828,
CSNK2B,ENSHGLG00000011657,ortholog_one2one,91.1017,
SAXO5,ENSHGLG00000010501,ortholog_one2one,61.7021,
LRIT1,ENSHGLG00000011452,ortholog_one2one,78.0488,
S100P,ENSHGLG00000007372,ortholog_one2one,39.3782,
BLOC1S4,ENSHGLG00000046522,ortholog_one2one,78.8018,
OR4Q2,ENSHGLG00000021215,ortholog_one2one,54.2945,
KIAA0232,ENSHGLG00000008045,ortholog_one2one,89.9927,
NTF3,ENSHGLG00000001196,ortholog_one2one,94.4444,
ACOT6,ENSHGLG00000040633,ortholog_one2one,78.0142,
PNPLA6,ENSHGLG00000006968,ortholog_one2one,90.9346,
RNU6-240P,ENSHGLG00000050193,ortholog_one2one,79.4393,
PCDHGB4,ENSHGLG00000008984,ortholog_one2one,75.6168,
PNMA1,ENSHGLG00000050390,ortholog_one2one,92.3513,
CCDC158,ENSHGLG00000013896,ortholog_one2one,87.702,
PCDHGA8,ENSHGLG00000033339,ortholog_one2one,56.8741,
ADRB1,ENSHGLG00000039436,ortholog_one2one,92.5214,
KRT76,ENSHGLG00000001572,ortholog_one2one,79.5262,
RNU6-794P,ENSHGLG00000023944,ortholog_one2one,48.1481,
RNU6-1167P,ENSHGLG00000037321,ortholog_one2one,60.9091,
SAMD15,ENSHGLG00000019246,ortholog_one2one,52.9737,
SH3PXD2A,ENSHGLG00000002064,ortholog_one2one,87.904,
KNL1,ENSHGLG00000049106,ortholog_one2one,68.3067,
NOXRED1,ENSHGLG00000019057,ortholog_one2one,71.9033,
MAS1,ENSHGLG00000015307,ortholog_one2one,89.2713,
IGF2R,ENSHGLG00000003728,ortholog_one2one,83.5809,
TEX26,ENSHGLG00000018916,ortholog_one2one,69.5364,
CELA1,ENSHGLG00000015740,ortholog_one2one,62.7976,
RNU6-886P,ENSHGLG00000046874,ortholog_one2one,79.2793,
FOXA1,ENSHGLG00000048266,ortholog_one2one,95.5414,
MBNL2,ENSHGLG00000000575,ortholog_one2one,98.7212,
TBPL2,ENSHGLG00000001017,ortholog_one2one,60.5263,
MUC4,ENSHGLG00000047329,ortholog_one2one,44.8076,
TIGD2,ENSHGLG00000009014,ortholog_one2one,91.6824,
PLEKHS1,ENSHGLG00000018715,ortholog_one2one,62.2601,
PDZRN4,ENSHGLG00000049703,ortholog_one2one,70.5144,
UNC79,ENSHGLG00000010580,ortholog_one2one,95.6364,
C6orf118,ENSHGLG00000040311,ortholog_one2one,58.4179,
FAM78A,ENSHGLG00000049348,ortholog_one2one,95.7597,
TOMM22,ENSHGLG00000014103,ortholog_one2one,61.991,
CRISP3,ENSHGLG00000043304,ortholog_one2one,56.993,
EP300,ENSHGLG00000015586,ortholog_one2one,94.2387,
CIMAP1C,ENSHGLG00000001339,ortholog_one2one,55.5024,
IDI1,ENSHGLG00000012398,ortholog_one2one,76.9231,
BTG1,ENSHGLG00000004775,ortholog_one2one,93.75,
AMBN,ENSHGLG00000000274,ortholog_one2one,65.4028,
NOP10,ENSHGLG00000005973,ortholog_one2one,96.875,
LRRIQ1,ENSHGLG00000000302,ortholog_one2one,71.4878,
CNBD1,ENSHGLG00000030768,ortholog_one2one,53.0435,
C5orf63,ENSHGLG00000007860,ortholog_one2one,40.8,
LPIN3,ENSHGLG00000010639,ortholog_one2one,78.2902,
MUC20,ENSHGLG00000025225,ortholog_one2one,28.3641,
SNORD95,ENSHGLG00000024999,ortholog_one2one,83.8235,
PTPRR,ENSHGLG00000005019,ortholog_one2one,77.3537,
CDX1,ENSHGLG00000004687,ortholog_one2one,86.9403,
ATP6V1G2,ENSHGLG00000032165,ortholog_one2one,80.4511,
CYSRT1,ENSHGLG00000013467,ortholog_one2one,73.2877,
ANO3,ENSHGLG00000004752,ortholog_one2one,89.8522,
FBXL17,ENSHGLG00000039745,ortholog_one2one,65.5612,
CLNK,ENSHGLG00000018872,ortholog_one2one,64.4944,
RNF38,ENSHGLG00000001113,ortholog_one2one,80.0633,
FAS,ENSHGLG00000004716,ortholog_one2one,80.4839,
TRIM13,ENSHGLG00000037520,ortholog_one2one,92.3457,
C8orf90,ENSHGLG00000018605,ortholog_one2one,71.2575,
CHRNA6,ENSHGLG00000003713,ortholog_one2one,79.7826,
ARL15,ENSHGLG00000034405,ortholog_one2one,82.4268,
KHDRBS3,ENSHGLG00000036613,ortholog_one2one,78.4615,
SUCLA2,ENSHGLG00000006869,ortholog_one2one,87.6858,
IL13,ENSHGLG00000047436,ortholog_one2one,57.3643,
HDDC3,ENSHGLG00000012218,ortholog_one2one,92.1569,
GBA3,ENSHGLG00000046378,ortholog_one2one,75.3846,
CHAF1B,ENSHGLG00000010107,ortholog_one2one,81.8487,
BDP1,ENSHGLG00000005084,ortholog_one2one,67.8846,
TMC4,ENSHGLG00000017916,ortholog_one2one,68.088,
SLC25A21,ENSHGLG00000001239,ortholog_one2one,92.3077,
HELT,ENSHGLG00000004604,ortholog_one2one,93.3884,
LZTR1,ENSHGLG00000000653,ortholog_one2one,96.6667,
MEPE,ENSHGLG00000049259,ortholog_one2one,51.1344,
NMB,ENSHGLG00000005787,ortholog_one2one,54.1096,
GCSAM,ENSHGLG00000050803,ortholog_one2one,57.1429,
SLC22A17,ENSHGLG00000008654,ortholog_one2one,96.2025,
PITX2,ENSHGLG00000047113,ortholog_one2one,85.7627,
SYT9,ENSHGLG00000005510,ortholog_one2one,88.6827,
NKX6-3,ENSHGLG00000009779,ortholog_one2one,94.6768,
CLIC5,ENSHGLG00000037449,ortholog_one2one,58.0153,
MBOAT7,ENSHGLG00000017526,ortholog_one2one,87.5,
POLR2M,ENSHGLG00000011124,ortholog_one2one,44.9275,
FANCF,ENSHGLG00000005261,ortholog_one2one,60.4905,
MIR208A,ENSHGLG00000040088,ortholog_one2one,85.5422,
CEBPE,ENSHGLG00000011620,ortholog_one2one,96.4413,
ZNF791,ENSHGLG00000035999,ortholog_one2one,81.3036,
TTC6,ENSHGLG00000000647,ortholog_one2one,69.3407,
SLC9C1,ENSHGLG00000017598,ortholog_one2one,65.5143,
LVRN,ENSHGLG00000009169,ortholog_one2one,72.1848,
ANK1,ENSHGLG00000003086,ortholog_one2one,88.3817,
LHX3,ENSHGLG00000013639,ortholog_one2one,88.3085,
DBX1,ENSHGLG00000006330,ortholog_one2one,82.5485,
LUZP2,ENSHGLG00000007694,ortholog_one2one,79.4271,
TNFAIP8L3,ENSHGLG00000010967,ortholog_one2one,77.7273,
QSOX2,ENSHGLG00000014265,ortholog_one2one,78.2222,
RNU6-195P,ENSHGLG00000023389,ortholog_one2one,75.9615,
TIMM29,ENSHGLG00000031869,ortholog_one2one,79.9242,
FJX1,ENSHGLG00000038500,ortholog_one2one,92.4138,
CXCL3,ENSHGLG00000047550,ortholog_one2one,36.7347,
RLN3,ENSHGLG00000006860,ortholog_one2one,75.6944,
C19orf67,ENSHGLG00000004595,ortholog_one2one,76.7705,
DOK7,ENSHGLG00000018845,ortholog_one2one,81.5789,
TSEN34,ENSHGLG00000017619,ortholog_one2one,82.7815,
GDF1,ENSHGLG00000042377,ortholog_one2one,64.4315,
SNORD58,ENSHGLG00000044440,ortholog_one2one,90.7692,
SNORD127,ENSHGLG00000021588,ortholog_one2one,94.186,
RNASE10,ENSHGLG00000032299,ortholog_one2one,71.2963,
PRRC2B,ENSHGLG00000010565,ortholog_one2one,86.4986,
RNASE12,ENSHGLG00000020028,ortholog_one2one,67.5862,
SVIP,ENSHGLG00000045445,ortholog_one2one,83.1169,
SYNJ2,ENSHGLG00000007534,ortholog_one2one,80.3289,
GARIN2,ENSHGLG00000014047,ortholog_one2one,65.3846,
TPGS1,ENSHGLG00000050945,ortholog_one2one,79.6178,
OR5D14,ENSHGLG00000009764,ortholog_one2one,69.4352,
RPS9,ENSHGLG00000017784,ortholog_one2one,100.0,
OR5D13,ENSHGLG00000036657,ortholog_one2one,70.6625,
IFT27,ENSHGLG00000040639,ortholog_one2one,61.3953,
FAM53A,ENSHGLG00000006663,ortholog_one2one,66.9935,
DIAPH1,ENSHGLG00000011183,ortholog_one2one,89.2081,
LYZ,ENSHGLG00000000765,ortholog_one2one,78.3784,
OR5B17,ENSHGLG00000045759,ortholog_one2one,70.915,
CDKN2D,ENSHGLG00000013311,ortholog_one2one,75.3927,
MARCHF1,ENSHGLG00000008819,ortholog_one2one,84.658,
MUC20,ENSHGLG00000025225,ortholog_one2one,28.3641,
NAV3,ENSHGLG00000012083,ortholog_one2one,95.1333,
GSK3A,ENSHGLG00000004094,ortholog_one2one,79.8951,
EPSTI1,ENSHGLG00000034519,ortholog_one2one,68.1416,
MUC20,ENSHGLG00000025225,ortholog_one2one,28.3641,
CCDC179,ENSHGLG00000049825,ortholog_one2one,55.2239,
MUC4,ENSHGLG00000047329,ortholog_one2one,44.8076,
RD3L,ENSHGLG00000047639,ortholog_one2one,73.2673,
AHNAK,ENSHGLG00000037481,ortholog_one2one,74.6896,
NEUROG2,ENSHGLG00000044856,ortholog_one2one,78.2258,
AKAP5,ENSHGLG00000043230,ortholog_one2one,72.3898,
GRIN1,ENSHGLG00000044676,ortholog_one2one,65.6627,
RNU6-1291P,ENSHGLG00000023065,ortholog_one2one,51.4019,
PNP,ENSHGLG00000011831,ortholog_one2one,34.2246,
PDE6B,ENSHGLG00000008543,ortholog_one2one,89.2272,
CCN5,ENSHGLG00000005754,ortholog_one2one,79.0984,
RNU6-226P,ENSHGLG00000047963,ortholog_one2one,66.0194,
MCM5,ENSHGLG00000008256,ortholog_one2one,86.398,
THSD1,ENSHGLG00000009975,ortholog_one2one,85.9977,
FIBIN,ENSHGLG00000048355,ortholog_one2one,70.8333,
MAST4,ENSHGLG00000005251,ortholog_one2one,83.938,
BDH1,ENSHGLG00000010935,ortholog_one2one,86.9186,
RIOX1,ENSHGLG00000034391,ortholog_one2one,84.6154,
QPCTL,ENSHGLG00000009596,ortholog_one2one,85.1175,
BCL11B,ENSHGLG00000049122,ortholog_one2one,96.6592,
MUC15,ENSHGLG00000004980,ortholog_one2one,62.9283,
LAMP1,ENSHGLG00000002376,ortholog_one2one,53.831,
ZNF121,ENSHGLG00000019054,ortholog_one2one,28.6479,
RNU6-244P,ENSHGLG00000035451,ortholog_one2one,79.4393,
NPAS3,ENSHGLG00000000723,ortholog_one2one,93.6259,
PLEKHB1,ENSHGLG00000002814,ortholog_one2one,94.2387,
NIBAN3,ENSHGLG00000018791,ortholog_one2one,61.1024,
MUC4,ENSHGLG00000047329,ortholog_one2one,44.8076,
IL2RA,ENSHGLG00000009500,ortholog_one2one,60.9665,
MAB21L2,ENSHGLG00000036891,ortholog_one2one,99.7215,
EREG,ENSHGLG00000011440,ortholog_one2one,57.1429,
MUC20,ENSHGLG00000025225,ortholog_one2one,28.3641,
RNU6-906P,ENSHGLG00000023799,ortholog_one2one,59.8131,
PNPLA1,ENSHGLG00000015567,ortholog_one2one,63.2,
CLRN2,ENSHGLG00000042612,ortholog_one2one,58.3673,
RNF6,ENSHGLG00000008194,ortholog_one2one,81.213,
POLN,ENSHGLG00000009000,ortholog_one2one,65.2838,
U6,ENSHGLG00000049996,ortholog_one2one,75.9615,
SLC29A3,ENSHGLG00000014732,ortholog_one2one,65.9836,
EEFSEC,ENSHGLG00000000094,ortholog_one2one,74.3954,
KCNIP4,ENSHGLG00000009003,ortholog_one2one,88.2129,
SPIC,ENSHGLG00000039584,ortholog_one2one,56.7227,
CCDC33,ENSHGLG00000014900,ortholog_one2one,70.1807,
NDUFA3,ENSHGLG00000012496,ortholog_one2one,48.9051,
ALX1,ENSHGLG00000000937,ortholog_one2one,97.2477,
FAM170B,ENSHGLG00000045738,ortholog_one2one,54.5775,
SEMA7A,ENSHGLG00000016769,ortholog_one2one,88.7218,
LRRC18,ENSHGLG00000001458,ortholog_one2one,73.8351,
PNLIPRP1,ENSHGLG00000047870,ortholog_one2one,69.1649,
KRT1,ENSHGLG00000001162,ortholog_one2one,84.4156,
SPACA1,ENSHGLG00000001297,ortholog_one2one,59.403,
RDH13,ENSHGLG00000011245,ortholog_one2one,85.6287,
CHST11,ENSHGLG00000040503,ortholog_one2one,74.5192,
CTSZ,ENSHGLG00000050387,ortholog_one2one,53.2895,
U6,ENSHGLG00000049996,ortholog_one2one,75.9615,
TFPT,ENSHGLG00000011259,ortholog_one2one,56.0166,
DCHS2,ENSHGLG00000002366,ortholog_one2one,74.0028,
PRPF31,ENSHGLG00000010504,ortholog_one2one,92.5275,
TPH2,ENSHGLG00000009477,ortholog_one2one,95.5193,
MCTP1,ENSHGLG00000005301,ortholog_one2one,93.9746,
MGAT2,ENSHGLG00000020857,ortholog_one2one,93.736,
SYNM,ENSHGLG00000015122,ortholog_one2one,73.2212,
PSPC1,ENSHGLG00000018811,ortholog_one2one,97.5,
TRIM10,ENSHGLG00000019234,ortholog_one2one,79.7495,
TMEM30B,ENSHGLG00000044417,ortholog_one2one,84.6591,
GRID2,ENSHGLG00000004059,ortholog_one2one,98.8083,
RNU6-835P,ENSHGLG00000034732,ortholog_one2one,76.9231,
B3GLCT,ENSHGLG00000013471,ortholog_one2one,87.5751,
RIMS2,ENSHGLG00000005053,ortholog_one2one,89.7388,
CAPN12,ENSHGLG00000005576,ortholog_one2one,81.4448,
SPRYD7,ENSHGLG00000003741,ortholog_one2one,66.3968,
CTSO,ENSHGLG00000004541,ortholog_one2one,76.1146,
THAP7,ENSHGLG00000038188,ortholog_one2one,97.411,
ATOH1,ENSHGLG00000020623,ortholog_one2one,90.0285,
TMPRSS11E,ENSHGLG00000008771,ortholog_one2one,77.0142,
PHOX2B,ENSHGLG00000042479,ortholog_one2one,98.7261,
TDO2,ENSHGLG00000005283,ortholog_one2one,79.4702,
SLC25A29,ENSHGLG00000033899,ortholog_one2one,39.3316,
CCDC38,ENSHGLG00000008652,ortholog_one2one,70.3901,
BRD4,ENSHGLG00000004103,ortholog_one2one,93.7545,
BEND4,ENSHGLG00000015366,ortholog_one2one,93.8433,
PBX2,ENSHGLG00000013320,ortholog_one2one,99.0654,
RASD2,ENSHGLG00000007940,ortholog_one2one,93.609,
YTHDC1,ENSHGLG00000006319,ortholog_one2one,96.9904,
ITGBL1,ENSHGLG00000001199,ortholog_one2one,90.5051,
HAO1,ENSHGLG00000012799,ortholog_one2one,88.8889,
GRXCR1,ENSHGLG00000015195,ortholog_one2one,95.1724,
RNU6-1266P,ENSHGLG00000047910,ortholog_one2one,88.785,
FGF3,ENSHGLG00000006943,ortholog_one2one,83.2653,
RPS19BP1,ENSHGLG00000010403,ortholog_one2one,51.4851,
CCSER1,ENSHGLG00000003812,ortholog_one2one,86.6667,
TUBB2B,ENSHGLG00000007696,ortholog_one2one,100.0,
ATP9A,ENSHGLG00000009412,ortholog_one2one,92.7054,
SLC22A23,ENSHGLG00000007033,ortholog_one2one,91.1466,
SLC25A47,ENSHGLG00000034070,ortholog_one2one,72.9577,
LY6H,ENSHGLG00000032185,ortholog_one2one,35.7924,
HSD17B3,ENSHGLG00000016253,ortholog_one2one,71.5719,
PNLIPRP2,ENSHGLG00000015278,ortholog_one2one,73.1405,
DDI1,ENSHGLG00000019795,ortholog_one2one,79.5,
SERPINA2,ENSHGLG00000038545,ortholog_one2one,30.094,
YY1,ENSHGLG00000016298,ortholog_one2one,98.5401,
TRIM75,ENSHGLG00000042682,ortholog_one2one,61.6883,
TYR,ENSHGLG00000001054,ortholog_one2one,87.9245,
PLXNC1,ENSHGLG00000005788,ortholog_one2one,90.6947,
ADRA2C,ENSHGLG00000038773,ortholog_one2one,52.092,
SMIM43,ENSHGLG00000036790,ortholog_one2one,92.0635,
DUSP4,ENSHGLG00000045110,ortholog_one2one,96.4824,
HNF4A,ENSHGLG00000032220,ortholog_one2one,90.9283,
MMP8,ENSHGLG00000003235,ortholog_one2one,75.1064,
NKX2-3,ENSHGLG00000042373,ortholog_one2one,90.7303,
HOMEZ,ENSHGLG00000004788,ortholog_one2one,80.4104,
HEY1,ENSHGLG00000018351,ortholog_one2one,95.4545,
NKX6-2,ENSHGLG00000044778,ortholog_one2one,98.9011,
PELI2,ENSHGLG00000002091,ortholog_one2one,97.1429,
GDF9,ENSHGLG00000006174,ortholog_one2one,65.7596,
CXXC4,ENSHGLG00000037331,ortholog_one2one,88.2653,
ANKRD37,ENSHGLG00000038362,ortholog_one2one,56.9507,
NAALAD2,ENSHGLG00000002890,ortholog_one2one,85.0384,
ZNF367,ENSHGLG00000017371,ortholog_one2one,88.2698,
RBX1,ENSHGLG00000014822,ortholog_one2one,99.0741,
OR4K3,ENSHGLG00000009722,ortholog_one2one,67.8445,
CCDC110,ENSHGLG00000007542,ortholog_one2one,75.4824,
IL25,ENSHGLG00000018982,ortholog_one2one,78.8235,
CATSPERB,ENSHGLG00000046492,ortholog_one2one,71.1624,
PCDHB2,ENSHGLG00000007925,ortholog_one2one,81.2265,
BAG1,ENSHGLG00000005978,ortholog_one2one,57.7465,
PCDHB3,ENSHGLG00000007925,ortholog_one2one,81.2265,
RPS3A,ENSHGLG00000000392,ortholog_one2one,100.0,
PCDHB5,ENSHGLG00000038543,ortholog_one2one,80.3129,
TEAD3,ENSHGLG00000012119,ortholog_one2one,80.787,
PCDHB6,ENSHGLG00000009739,ortholog_one2one,78.4731,
U6,ENSHGLG00000049996,ortholog_one2one,75.9615,
TMEM221,ENSHGLG00000003997,ortholog_one2one,71.2919,
SNORD73B,ENSHGLG00000021551,ortholog_one2one,90.411,
SH3D19,ENSHGLG00000003213,ortholog_one2one,81.6574,
NXNL1,ENSHGLG00000003565,ortholog_one2one,50.3546,
RIC8B,ENSHGLG00000013181,ortholog_one2one,82.6224,
SNORD73A,ENSHGLG00000021550,ortholog_one2one,85.5072,
PRSS48,ENSHGLG00000033152,ortholog_one2one,63.0094,
ACER1,ENSHGLG00000011025,ortholog_one2one,44.2105,
OPRK1,ENSHGLG00000038296,ortholog_one2one,95.2632,
TAF7,ENSHGLG00000050349,ortholog_one2one,98.8539,
LRRC9,ENSHGLG00000014070,ortholog_one2one,84.3772,
SLC25A2,ENSHGLG00000021391,ortholog_one2one,76.5766,
PKD2L2,ENSHGLG00000019407,ortholog_one2one,78.2748,
FRMD4A,ENSHGLG00000018604,ortholog_one2one,73.0205,
FBXO7,ENSHGLG00000019425,ortholog_one2one,71.4025,
MYC,ENSHGLG00000006922,ortholog_one2one,88.1696,
TULP1,ENSHGLG00000011964,ortholog_one2one,78.6151,
ACSBG2,ENSHGLG00000049237,ortholog_one2one,60.3604,
STIM2,ENSHGLG00000009110,ortholog_one2one,85.1762,
MUC20,ENSHGLG00000025225,ortholog_one2one,28.3641,
DNAJC3,ENSHGLG00000003951,ortholog_one2one,98.0159,
MMP27,ENSHGLG00000003321,ortholog_one2one,82.1918,
MUC4,ENSHGLG00000047329,ortholog_one2one,44.8076,
SLC25A32,ENSHGLG00000033983,ortholog_one2one,87.5389,
ARHGAP42,ENSHGLG00000000253,ortholog_one2one,97.9405,
DEGS2,ENSHGLG00000016328,ortholog_one2one,91.3313,
F2RL2,ENSHGLG00000001444,ortholog_one2one,68.4211,
CFAP54,ENSHGLG00000004618,ortholog_one2one,77.5172,
F2R,ENSHGLG00000000412,ortholog_one2one,73.1602,
RNU105C,ENSHGLG00000022911,ortholog_one2one,77.0732,
SOX17,ENSHGLG00000009392,ortholog_one2one,89.5631,
F2RL1,ENSHGLG00000015104,ortholog_one2one,80.75,
RP1,ENSHGLG00000001850,ortholog_one2one,92.7536,
MIF,ENSHGLG00000048192,ortholog_one2one,74.6429,
SHISAL2B,ENSHGLG00000008725,ortholog_one2one,42.9204,
CWC27,ENSHGLG00000005297,ortholog_one2one,92.7966,
CENPM,ENSHGLG00000005039,ortholog_one2one,83.7838,
HEPHL1,ENSHGLG00000005416,ortholog_one2one,88.7738,
DZIP1,ENSHGLG00000002976,ortholog_one2one,74.7463,
KCNQ3,ENSHGLG00000011144,ortholog_one2one,94.0092,
MMP9,ENSHGLG00000013544,ortholog_one2one,82.2604,
MYF5,ENSHGLG00000003654,ortholog_one2one,92.549,
PRDM9,ENSHGLG00000041453,ortholog_one2one,12.5984,
TDRD6,ENSHGLG00000019324,ortholog_one2one,60.9223,
ADAMTS6,ENSHGLG00000005305,ortholog_one2one,96.6011,
GABRB3,ENSHGLG00000010843,ortholog_one2one,93.0233,
CHD6,ENSHGLG00000004548,ortholog_one2one,92.0191,
SLC25A1,ENSHGLG00000000262,ortholog_one2one,95.4984,
H2AC7,ENSHGLG00000036304,ortholog_one2one,69.5652,
H1-3,ENSHGLG00000045351,ortholog_one2one,88.5845,
H4C7,ENSHGLG00000041663,ortholog_one2one,35.2941,
H3C7,ENSHGLG00000042290,ortholog_one2one,100.0,
DACT1,ENSHGLG00000001348,ortholog_one2one,83.9216,
ECT2L,ENSHGLG00000016556,ortholog_one2one,75.3653,
ASCL1,ENSHGLG00000049166,ortholog_one2one,91.9811,
DSCAML1,ENSHGLG00000015299,ortholog_one2one,95.786,
POLR2I,ENSHGLG00000007388,ortholog_one2one,100.0,
BACE2,ENSHGLG00000006993,ortholog_one2one,75.7407,
ABTB3,ENSHGLG00000006089,ortholog_one2one,94.1446,
DIO3,ENSHGLG00000015219,ortholog_one2one,93.0921,
GAPT,ENSHGLG00000035104,ortholog_one2one,64.7436,
OR4E1,ENSHGLG00000020071,ortholog_one2one,89.5238,
MDGA2,ENSHGLG00000016763,ortholog_one2one,93.9793,
RNF24,ENSHGLG00000044744,ortholog_one2one,83.4286,
WDR62,ENSHGLG00000011478,ortholog_one2one,79.6531,
WNT8A,ENSHGLG00000050724,ortholog_one2one,86.2464,
CSN3,ENSHGLG00000045507,ortholog_one2one,47.6744,
PSD3,ENSHGLG00000005452,ortholog_one2one,77.761,
FOXO4,ENSHGLG00000013305,ortholog_one2one,91.8972,
ARL14EPL,ENSHGLG00000033293,ortholog_one2one,87.5,
CTXN3,ENSHGLG00000033128,ortholog_one2one,92.5926,
CACNB2,ENSHGLG00000009093,ortholog_one2one,81.4208,
RNU2-14P,ENSHGLG00000022933,ortholog_one2one,81.0526,
SPINK6,ENSHGLG00000004409,ortholog_one2one,60.0,
RAD51B,ENSHGLG00000016581,ortholog_one2one,77.0574,
C20orf96,ENSHGLG00000018924,ortholog_one2one,52.9086,
LPCAT1,ENSHGLG00000003422,ortholog_one2one,82.0896,
MARCOL,ENSHGLG00000006214,ortholog_one2one,50.4918,
POLG,ENSHGLG00000046781,ortholog_one2one,69.5122,
GPRC6A,ENSHGLG00000036750,ortholog_one2one,78.9773,
CDX2,ENSHGLG00000009166,ortholog_one2one,98.0707,
TSLP,ENSHGLG00000049741,ortholog_one2one,34.8101,
TUBGCP3,ENSHGLG00000001634,ortholog_one2one,93.054,
SMC1B,ENSHGLG00000004900,ortholog_one2one,80.9311,
CLPTM1L,ENSHGLG00000007809,ortholog_one2one,80.9603,
FAM170A,ENSHGLG00000013651,ortholog_one2one,51.227,
BACH1,ENSHGLG00000009238,ortholog_one2one,81.9246,
RFX6,ENSHGLG00000019573,ortholog_one2one,86.7497,
MROH2B,ENSHGLG00000006059,ortholog_one2one,82.2944,
TBX3,ENSHGLG00000018712,ortholog_one2one,91.1051,
LENG1,ENSHGLG00000008664,ortholog_one2one,80.083,
PIERCE2,ENSHGLG00000039905,ortholog_one2one,40.3756,
RNASE9,ENSHGLG00000020170,ortholog_one2one,44.3114,
PRR14L,ENSHGLG00000019117,ortholog_one2one,68.4492,
RNU6-1307P,ENSHGLG00000043904,ortholog_one2one,68.8679,
ARHGEF18,ENSHGLG00000007068,ortholog_one2one,73.1281,
SVOP,ENSHGLG00000017833,ortholog_one2one,98.5401,
XKR4,ENSHGLG00000046477,ortholog_one2one,96.4724,
SNRPB2,ENSHGLG00000006969,ortholog_one2one,96.4286,
VPS13C,ENSHGLG00000005786,ortholog_one2one,88.1333,
KCNJ15,ENSHGLG00000046846,ortholog_one2one,95.4667,
SLC17A6,ENSHGLG00000004814,ortholog_one2one,98.11,
DEFB110,ENSHGLG00000004350,ortholog_one2one,56.0606,
OR1I1,ENSHGLG00000020056,ortholog_one2one,76.9968,
SLC6A3,ENSHGLG00000006047,ortholog_one2one,86.7692,
PTCHD4,ENSHGLG00000016523,ortholog_one2one,94.0945,
CIMAP1D,ENSHGLG00000050077,ortholog_one2one,65.5949,
FOXG1,ENSHGLG00000020158,ortholog_one2one,97.7366,
ADGRB3,ENSHGLG00000005874,ortholog_one2one,93.1758,
